Tiempoinicio,col1,col2,col3,col4,col5,col6,col7,col8
2015-10-06 02:21:30,0.0,3.62,0.48,-2.36,0.3,-3.48,0.46,-1.3
2015-10-06 02:21:40,0.0,3.66,0.43,-2.23,0.3,-3.44,0.42,-1.36
2015-10-06 02:21:50,0.0,3.69,0.39,-2.94,0.4,-3.38,0.4,-1.38
2015-10-06 02:22:00,0.0,3.74,0.36,-3.1,0.4,-3.38,0.36,-1.36
2015-10-06 02:22:10,0.0,3.76,0.37,-3.18,0.4,-3.29,0.34,-1.55
2015-10-06 02:22:20,0.0,3.8,0.28,-2.83,0.4,-3.29,0.3,-1.61
2015-10-06 02:22:30,0.0,3.83,0.27,-2.94,0.5,-3.2,0.26,-1.57
2015-10-06 02:22:40,0.0,3.86,0.23,-3.45,0.5,-3.12,0.2,-1.58
2015-10-06 02:22:50,0.0,3.87,0.18,-3.62,0.5,-3.08,0.22,-1.75
2015-10-06 02:23:00,1.0,3.91,0.15,-3.63,0.5,-3.03,0.19,-1.75
2015-10-06 02:23:10,1.0,3.96,0.14,-3.64,0.4,-2.89,0.15,-1.68
2015-10-06 02:23:20,0.0,4.0,0.1,-3.66,0.5,-2.81,0.1,-1.75
2015-10-06 02:23:30,1.0,4.03,0.06,-3.79,0.5,-2.8,0.06,-1.72
2015-10-06 02:23:40,1.0,4.06,0.03,-4.71,0.5,-2.83,0.02,-1.85
2015-10-06 02:23:50,0.0,4.1,-0.02,-4.34,0.6,-2.69,-0.0,-1.92
2015-10-06 02:24:00,1.0,4.1,-0.04,-4.47,0.5,-2.66,-0.02,-1.89
2015-10-06 02:24:10,1.0,4.13,-0.08,-4.66,0.6,-2.58,-0.06,-1.82
2015-10-06 02:24:20,1.0,4.2,-0.09,-4.5,0.6,-2.47,-0.11,-1.85
2015-10-06 02:24:30,1.0,4.21,-0.15,-4.82,0.6,-2.45,-0.13,-1.95
2015-10-06 02:24:40,1.0,4.22,-0.19,-4.53,0.7,-2.33,-0.18,-1.92
2015-10-06 02:24:50,1.0,4.28,-0.2,-5.18,0.7,-2.23,-0.19,-1.99
2015-10-06 02:25:00,1.0,4.3,-0.26,-4.92,0.7,-2.25,-0.25,-2.01
2015-10-06 02:25:10,1.0,4.31,-0.27,-5.33,0.6,-2.17,-0.27,-2.03
2015-10-06 02:25:20,1.0,4.35,-0.31,-5.26,0.7,-2.06,-0.35,-1.96
2015-10-06 02:25:30,1.0,4.36,-0.36,-5.4,0.7,-2.01,-0.35,-1.95
2015-10-06 02:25:40,1.0,4.4,-0.42,-5.03,0.7,-1.98,-0.37,-2.12
2015-10-06 02:25:50,1.0,4.42,-0.4,-5.29,0.7,-1.89,-0.43,-2.0
2015-10-06 02:26:00,1.0,4.45,-0.42,-5.1,0.7,-1.77,-0.46,-2.06
2015-10-06 02:26:10,1.0,4.49,-0.45,-4.91,0.8,-1.63,-0.46,-1.99
2015-10-06 02:26:20,1.0,4.5,-0.49,-4.99,0.8,-1.61,-0.55,-2.1
2015-10-06 02:26:30,1.0,4.55,-0.54,-4.62,0.8,-1.56,-0.53,-2.02
2015-10-06 02:26:40,1.0,4.55,-0.54,-5.13,0.8,-1.5,-0.59,-1.95
2015-10-06 02:26:50,1.0,4.58,-0.59,-5.09,0.8,-1.46,-0.58,-2.01
2015-10-06 02:27:00,1.0,4.62,-0.62,-5.17,0.8,-1.35,-0.61,-1.89
2015-10-06 02:27:10,1.0,4.63,-0.66,-4.69,0.8,-1.24,-0.65,-1.87
2015-10-06 02:27:20,1.0,4.65,-0.66,-4.73,0.8,-1.15,-0.66,-1.92
2015-10-06 02:27:30,1.0,4.68,-0.7,-4.41,0.8,-1.06,-0.69,-1.91
2015-10-06 02:27:40,1.0,4.69,-0.74,-4.6,0.8,-0.99,-0.72,-1.76
2015-10-06 02:27:50,1.0,4.71,-0.78,-3.92,0.9,-0.98,-0.74,-1.7
2015-10-06 02:28:00,1.0,4.75,-0.76,-4.24,0.8,-0.9,-0.75,-1.68
2015-10-06 02:28:10,1.0,4.74,-0.78,-4.22,0.9,-0.8,-0.79,-1.82
2015-10-06 02:28:20,1.0,4.77,-0.83,-3.79,0.9,-0.77,-0.83,-1.65
2015-10-06 02:28:30,1.0,4.78,-0.85,-4.02,0.9,-0.62,-0.81,-1.66
2015-10-06 02:28:40,1.0,4.79,-0.87,-3.83,0.9,-0.58,-0.83,-1.66
2015-10-06 02:28:50,1.0,4.82,-0.88,-3.16,0.9,-0.57,-0.86,-1.64
2015-10-06 02:29:00,1.0,4.81,-0.87,-3.23,0.9,-0.43,-0.87,-1.56
2015-10-06 02:29:10,1.0,4.84,-0.88,-2.49,0.9,-0.31,-0.89,-1.5
2015-10-06 02:29:20,1.0,4.86,-0.9,-3.05,0.9,-0.23,-0.91,-1.49
2015-10-06 02:29:30,1.0,4.87,-0.9,-2.59,0.9,-0.2,-0.94,-1.34
2015-10-06 02:29:40,1.0,4.88,-0.94,-2.48,1.0,-0.07,-0.94,-1.35
2015-10-06 02:29:50,1.0,4.9,-0.94,-2.71,0.9,0.04,-0.94,-1.38
2015-10-06 02:30:00,1.0,4.91,-0.98,-2.11,1.0,0.16,-0.98,-1.26
2015-10-06 02:30:10,1.0,4.9,-0.98,-2.26,1.0,0.13,-0.97,-1.21
2015-10-06 02:30:20,1.0,4.94,-0.99,-1.8,1.0,0.21,-0.98,-1.21
2015-10-06 02:30:30,1.0,4.97,-0.98,-1.26,0.9,0.35,-0.98,-1.08
2015-10-06 02:30:40,1.0,4.96,-0.96,-1.06,1.0,0.42,-0.99,-1.06
2015-10-06 02:30:50,1.0,4.98,-0.99,-1.28,0.9,0.48,-0.94,-1.03
2015-10-06 02:31:00,1.0,4.97,-1.01,-1.66,1.0,0.47,-1.01,-0.91
2015-10-06 02:31:10,1.0,4.97,-0.99,-0.57,0.9,0.66,-0.98,-0.8
2015-10-06 02:31:20,1.0,4.99,-1.02,-0.85,1.0,0.68,-1.02,-0.92
2015-10-06 02:31:30,1.0,4.99,-1.02,-0.34,1.1,0.75,-0.99,-0.8
2015-10-06 02:31:40,1.0,5.02,-0.99,0.0,1.0,0.9,-0.98,-0.7
2015-10-06 02:31:50,1.0,5.01,-1.0,0.11,1.0,0.87,-0.98,-0.76
2015-10-06 02:32:00,1.0,5.0,-1.01,0.77,1.0,1.01,-0.99,-0.59
2015-10-06 02:32:10,1.0,4.99,-1.0,0.87,1.0,1.1,-0.98,-0.68
2015-10-06 02:32:20,1.0,4.99,-0.98,0.93,1.0,1.2,-0.99,-0.55
2015-10-06 02:32:30,1.0,4.98,-0.94,0.92,1.0,1.22,-0.98,-0.47
2015-10-06 02:32:40,1.0,5.03,-0.95,1.39,0.9,1.27,-0.94,-0.48
2015-10-06 02:32:50,1.0,5.02,-0.95,1.13,1.0,1.39,-0.94,-0.53
2015-10-06 02:33:00,1.0,5.01,-0.95,1.6,1.0,1.5,-0.95,-0.43
2015-10-06 02:33:10,1.0,5.01,-0.94,1.48,1.0,1.53,-0.91,-0.46
2015-10-06 02:33:20,1.0,5.01,-0.93,1.74,1.0,1.57,-0.92,-0.34
2015-10-06 02:33:30,1.0,5.0,-0.91,1.99,1.0,1.69,-0.92,-0.38
2015-10-06 02:33:40,1.0,5.02,-0.89,1.89,1.0,1.73,-0.89,-0.22
2015-10-06 02:33:50,1.0,4.97,-0.87,1.77,1.0,1.88,-0.87,-0.18
2015-10-06 02:34:00,1.0,4.99,-0.87,2.16,1.0,1.84,-0.87,-0.21
2015-10-06 02:34:10,1.0,4.95,-0.82,2.77,1.0,1.95,-0.83,-0.15
2015-10-06 02:34:20,1.0,4.97,-0.81,2.41,1.0,2.04,-0.82,-0.19
2015-10-06 02:34:30,1.0,4.97,-0.78,2.9,1.0,2.11,-0.8,-0.11
2015-10-06 02:34:40,1.0,4.91,-0.78,2.73,0.9,2.2,-0.76,-0.2
2015-10-06 02:34:50,1.0,4.96,-0.75,2.27,0.9,2.24,-0.78,-0.01
2015-10-06 02:35:00,1.0,4.93,-0.71,2.27,0.9,2.3,-0.72,-0.06
2015-10-06 02:35:10,1.0,4.91,-0.71,3.05,0.9,2.39,-0.71,0.12
2015-10-06 02:35:20,1.0,4.93,-0.67,3.08,1.0,2.49,-0.66,-0.02
2015-10-06 02:35:30,1.0,4.87,-0.67,3.01,0.9,2.53,-0.66,0.07
2015-10-06 02:35:40,1.0,4.87,-0.6,3.47,0.9,2.64,-0.62,-0.02
2015-10-06 02:35:50,1.0,4.86,-0.6,3.06,0.9,2.64,-0.6,-0.02
2015-10-06 02:36:00,1.0,4.86,-0.54,3.16,0.9,2.75,-0.57,0.08
2015-10-06 02:36:10,1.0,4.82,-0.57,2.63,0.9,2.8,-0.54,-0.01
2015-10-06 02:36:20,1.0,4.82,-0.53,3.26,0.9,2.94,-0.51,0.04
2015-10-06 02:36:30,1.0,4.83,-0.49,3.14,0.9,2.96,-0.47,0.05
2015-10-06 02:36:40,1.0,4.81,-0.46,2.83,0.9,3.02,-0.46,-0.05
2015-10-06 02:36:50,1.0,4.78,-0.42,2.53,1.0,3.12,-0.42,0.08
2015-10-06 02:37:00,1.0,4.77,-0.4,2.88,0.9,3.05,-0.39,-0.03
2015-10-06 02:37:10,1.0,4.73,-0.36,2.99,0.9,3.23,-0.35,-0.09
2015-10-06 02:37:20,1.0,4.72,-0.31,2.05,0.8,3.27,-0.33,-0.01
2015-10-06 02:37:30,1.0,4.7,-0.29,3.16,0.8,3.31,-0.26,0.01
2015-10-06 02:37:40,1.0,4.68,-0.27,2.67,0.8,3.38,-0.27,-0.1
2015-10-06 02:37:50,1.0,4.65,-0.23,2.01,0.8,3.37,-0.23,-0.12
2015-10-06 02:38:00,1.0,4.65,-0.17,2.42,0.8,3.39,-0.2,-0.22
2015-10-06 02:38:10,1.0,4.63,-0.15,2.6,0.8,3.58,-0.16,-0.31
2015-10-06 02:38:20,1.0,4.64,-0.15,1.92,0.8,3.62,-0.12,-0.15
2015-10-06 02:38:30,1.0,4.57,-0.09,1.98,0.8,3.6,-0.07,-0.27
2015-10-06 02:38:40,1.0,4.54,-0.06,1.76,0.8,3.71,-0.07,-0.29
2015-10-06 02:38:50,1.0,4.53,-0.03,1.64,0.8,3.73,-0.03,-0.28
2015-10-06 02:39:00,1.0,4.5,0.03,1.33,0.8,3.83,0.0,-0.41
2015-10-06 02:39:10,1.0,4.48,0.08,1.14,0.7,3.84,0.05,-0.36
2015-10-06 02:39:20,1.0,4.46,0.07,1.39,0.7,3.91,0.1,-0.56
2015-10-06 02:39:30,1.0,4.42,0.09,1.06,0.7,3.88,0.12,-0.42
2015-10-06 02:39:40,1.0,4.4,0.16,1.16,0.6,3.99,0.14,-0.43
2015-10-06 02:39:50,1.0,4.38,0.17,0.82,0.7,4.08,0.16,-0.55
2015-10-06 02:40:00,1.0,4.36,0.22,0.42,0.7,4.1,0.22,-0.64
2015-10-06 02:40:10,1.0,4.32,0.25,0.13,0.6,4.18,0.27,-0.55
2015-10-06 02:40:20,1.0,4.27,0.27,-0.02,0.6,4.16,0.3,-0.61
2015-10-06 02:40:30,1.0,4.26,0.33,-0.11,0.6,4.18,0.32,-0.73
2015-10-06 02:40:40,1.0,4.23,0.34,-0.42,0.6,4.21,0.34,-0.8
2015-10-06 02:40:50,1.0,4.19,0.39,-0.94,0.6,4.31,0.37,-0.86
2015-10-06 02:41:00,1.0,4.17,0.43,-0.36,0.6,4.3,0.44,-0.88
2015-10-06 02:41:10,1.0,4.14,0.47,-1.13,0.5,4.41,0.43,-1.0
2015-10-06 02:41:20,1.0,4.12,0.47,-1.29,0.5,4.43,0.48,-1.16
2015-10-06 02:41:30,1.0,4.09,0.51,-1.54,0.6,4.42,0.5,-1.0
2015-10-06 02:41:40,1.0,4.03,0.52,-1.35,0.4,4.49,0.53,-1.08
2015-10-06 02:41:50,1.0,4.04,0.56,-1.41,0.6,4.53,0.55,-1.19
2015-10-06 02:42:00,0.0,3.97,0.59,-1.9,0.5,4.54,0.6,-1.28
2015-10-06 02:42:10,0.0,3.93,0.64,-2.33,0.5,4.52,0.62,-1.32
2015-10-06 02:42:20,0.0,3.93,0.64,-2.27,0.4,4.58,0.65,-1.33
2015-10-06 02:42:30,1.0,3.87,0.69,-2.58,0.4,4.63,0.68,-1.36
2015-10-06 02:42:40,0.0,3.82,0.69,-2.82,0.4,4.7,0.68,-1.37
2015-10-06 02:42:50,0.0,3.82,0.71,-2.61,0.4,4.66,0.71,-1.43
2015-10-06 02:43:00,0.0,3.78,0.77,-2.79,0.4,4.72,0.75,-1.46
2015-10-06 02:43:10,0.0,3.78,0.74,-3.38,0.4,4.77,0.75,-1.55
2015-10-06 02:43:20,0.0,3.7,0.8,-3.55,0.3,4.8,0.79,-1.54
2015-10-06 02:43:30,0.0,3.65,0.8,-3.27,0.3,4.76,0.8,-1.59
2015-10-06 02:43:40,0.0,3.63,0.81,-3.26,0.4,4.76,0.83,-1.67
2015-10-06 02:43:50,0.0,3.59,0.85,-3.72,0.3,4.88,0.85,-1.68
2015-10-06 02:44:00,0.0,3.55,0.87,-3.42,0.3,4.85,0.85,-1.76
2015-10-06 02:44:10,0.0,3.53,0.91,-4.07,0.3,4.93,0.88,-1.77
2015-10-06 02:44:20,0.0,3.48,0.92,-4.22,0.2,4.88,0.91,-1.97
2015-10-06 02:44:30,0.0,3.48,0.91,-4.1,0.2,4.92,0.92,-1.83
2015-10-06 02:44:40,0.0,3.41,0.93,-4.97,0.2,4.93,0.95,-1.86
2015-10-06 02:44:50,0.0,3.38,0.93,-4.39,0.2,4.94,0.94,-1.8
2015-10-06 02:45:00,0.0,3.33,0.96,-4.71,0.1,4.98,0.97,-1.86
2015-10-06 02:45:10,0.0,3.31,0.96,-4.62,0.1,5.01,0.95,-1.9
2015-10-06 02:45:20,0.0,3.22,0.97,-4.69,0.1,5.0,0.96,-2.01
2015-10-06 02:45:30,0.0,3.2,0.95,-4.57,0.1,5.02,0.97,-1.77
2015-10-06 02:45:40,0.0,3.19,0.98,-5.16,0.0,4.93,0.97,-1.99
2015-10-06 02:45:50,0.0,3.15,1.01,-4.73,0.0,4.94,1.01,-1.94
2015-10-06 02:46:00,0.0,3.11,0.99,-4.62,0.1,4.96,0.98,-1.93
2015-10-06 02:46:10,0.0,3.06,1.0,-5.0,0.0,4.98,1.01,-2.11
2015-10-06 02:46:20,0.0,3.05,1.03,-5.13,0.0,5.04,1.0,-1.95
2015-10-06 02:46:30,-0.0,3.01,1.02,-4.72,0.0,5.04,0.98,-2.04
